0.685	-0.011
0.69	0.017
0.695	0.003
0.7	0.002
0.705	0.005
0.71	0.004
0.715	-0.011
0.72	0.003
0.725	0.02
0.73	0.024
0.735	0.019
0.74	0.024
0.745	-0.024
0.75	0.017
0.755	-0.005
0.76	-0.01
0.765	0.023
0.77	0.002
0.775	-0.014
0.78	-0.047
0.785	0.035
0.79	0.035
0.795	-0.019
0.8	0.013
0.805	0.009
0.81	-0.005
0.815	0.021
0.82	-0.021
0.825	0.001
0.83	0.017
0.835	0.024
0.84	-0.019
0.845	-0.006
0.85	0.018
0.855	-0.018
0.86	0.013
0.865	0.035
0.87	-0.022
0.875	-0.013
0.88	0.029
0.885	-0.003
0.89	0
0.895	0.038
0.9	0.011
0.905	0.005
0.91	-0.015
0.915	-0.012
0.92	0.008
0.925	0.023
0.93	0.011
0.935	-0.026
0.94	-0.012
0.945	0.034
0.95	0.01
0.955	0
0.96	-0.022
0.965	0.011
0.97	0.033
0.975	-0.008
0.98	0.008
0.985	-0.009
0.99	-0.013
0.995	0.014
1	0.029
1.005	-0.006
1.01	-0.022
1.015	0.01
1.02	0.011
1.025	0.012
1.03	0.005
1.035	-0.003
1.04	0.019
1.045	-0.012
1.05	0.018
1.055	-0.004
1.06	-0.008
1.065	0.012
1.07	0
1.075	0.024
1.08	-0.036
1.085	0.011
1.09	0.012
1.095	0.012
1.1	-0.013
1.105	-0.028
1.11	0.028
1.115	0.033
1.12	0.007
1.125	-0.008
1.13	0.01
1.135	-0.017
1.14	0.013
1.145	0.041
1.15	0.02
1.155	0.014
1.16	-0.012
1.165	-0.018
1.17	0.017
1.175	0.026
1.18	0.01
1.185	-0.009
1.19	-0.015
1.195	0.026
1.2	0.027
1.205	0.024
1.21	-0.02
1.215	-0.012
1.22	0.02
1.225	-0.005
1.23	0.015
1.235	-0.005
1.24	0.014
1.245	-0.017
1.25	0.001
1.255	-0.001
1.26	0.015
1.265	-0.007
1.27	0.006
1.275	0.021
1.28	-0.004
1.285	0.023
1.29	-0.027
1.295	-0.001
1.3	0.025
1.305	-0.008
1.31	0
1.315	0.002
1.32	0.006
1.325	0.002
1.33	0.01
1.335	0.012
1.34	-0.001
1.345	-0.012
1.35	0.015
1.355	0.01
1.36	0.006
1.365	-0.024
1.37	0.015
1.375	0.016
1.38	-0.026
1.385	0.056
1.39	-0.004
1.395	-0.007
1.4	-0.003
1.405	0.018
1.41	-0.02
1.415	-0.015
1.42	-0.006
1.425	0.022
1.43	0.022
1.435	-0.004
1.44	-0.001
1.445	-0.007
1.45	-0.004
1.455	-0.026
1.46	0.022
1.465	0.009
1.47	-0.014
1.475	0.003
1.48	-0.022
1.485	0.009
1.49	0.022
1.495	-0.028
1.5	0.006
1.505	0.013
1.51	-0.02
1.515	-0.02
1.52	0.001
1.525	0.024
1.53	-0.002
1.535	-0.004
1.54	-0.021
1.545	0.004
1.55	-0.026
1.555	0.013
1.56	0.017
1.565	-0.014
1.57	0.017
1.575	-0.052
1.58	0.01
1.585	-0.009
1.59	0.003
1.595	0.012
1.6	-0.031
1.605	-0.01
1.61	-0.014
1.615	-0.008
1.62	-0.021
1.625	-0.002
1.63	0.002
1.635	-0.002
1.64	0.016
1.645	-0.004
1.65	-0.042
1.655	-0.01
1.66	-0.007
1.665	-0.015
1.67	0.041
1.675	-0.04
1.68	-0.061
1.685	-0.003
1.69	0.031
1.695	-0.022
1.7	-0.032
1.705	-0.016
1.71	0.009
1.715	-0.002
1.72	-0.029
1.725	0.003
1.73	0.006
1.735	-0.038
1.74	0.014
1.745	0.002
1.75	-0.014
1.755	-0.022
1.76	-0.008
1.765	-0.017
1.77	0.002
1.775	-0.006
1.78	-0.001
1.785	-0.011
1.79	-0.039
1.795	-0.005
1.8	0.035
1.805	-0.007
1.81	-0.032
1.815	-0.006
1.82	0.01
1.825	-0.162
1.83	-0.048
1.835	0.049
1.84	-0.04
1.845	0.046
1.85	-0.083
1.855	-0.122
1.86	-0.005
1.865	0.033
1.87	-0.016
1.875	-0.019
1.88	0.021
1.885	-0.043
1.89	0.009
1.895	0
1.9	-0.028
1.905	0.016
1.91	0.002
1.915	-0.008
1.92	-0.02
1.925	-0.026
1.93	0.039
1.935	-0.015
1.94	-0.028
1.945	-0.014
1.95	-0.02
1.955	0.003
1.96	0.008
1.965	-0.022
1.97	-0.02
1.975	-0.04
1.98	0.017
1.985	0.005
1.99	0
1.995	-0.023
2	-0.051
2.005	-0.02
2.01	0.01
2.015	-0.013
2.02	-0.004
2.025	-0.037
2.03	0.04
2.035	-0.007
2.04	-0.024
2.045	-0.011
2.05	-0.029
2.055	0.01
2.06	0.02
2.065	0.027
2.07	0.007
2.075	-0.028
2.08	-0.015
2.085	-0.001
2.09	0.021
2.095	0.035
2.1	-0.019
2.105	-0.024
2.11	-0.016
2.115	0.003
2.12	0.011
2.125	0.017
2.13	-0.006
2.135	-0.006
2.14	-0.014
2.145	-0.008
2.15	0.031
2.155	-0.002
2.16	0.008
2.165	-0.002
2.17	-0.011
2.175	0.016
2.18	0.027
2.185	0.009
2.19	-0.035
2.195	0.001
2.2	0.039
2.205	0.003
2.21	-0.023
2.215	-0.015
2.22	0.018
2.225	-0.001
2.23	0
2.235	0
2.24	-0.01
2.245	0.006
2.25	0.003
2.255	0.006
2.26	0.006
2.265	-0.019
2.27	0.01
2.275	0.013
2.28	0.027
2.285	0.009
2.29	-0.017
2.295	-0.025
2.3	0.008
2.305	0.017
2.31	-0.003
2.315	-0.006
2.32	-0.005
2.325	-0.004
2.33	0.022
2.335	-0.022
2.34	-0.028
2.345	0.02
2.35	0.023
2.355	0.017
2.36	-0.006
2.365	-0.006
2.37	-0.006
2.375	-0.029
2.38	-0.014
2.385	0.054
2.39	0.003
2.395	0.006
2.4	0.016
2.405	-0.011
2.41	-0.034
2.415	0.033
2.42	-0.001
2.425	-0.017
2.43	0.02
2.435	-0.014
2.44	0
2.445	0.017
2.45	-0.022
2.455	-0.006
2.46	0.011
2.465	0.008
2.47	0.011
2.475	-0.004
2.48	0.005
2.485	0
2.49	-0.016
2.495	-0.006
2.5	0.023
2.505	0.001
2.51	-0.024
2.515	-0.001
2.52	-0.025
2.525	0
2.53	0.009
2.535	-0.002
2.54	0.013
2.545	-0.015
2.55	-0.02
2.555	0.009
2.56	0.017
2.565	-0.035
2.57	-0.008
2.575	0.006
2.58	0.015
2.585	0.014
2.59	-0.029
2.595	-0.035
2.6	0.005
2.605	0.032
2.61	-0.001
2.615	0
2.62	-0.004
2.625	0.001
2.63	-0.002
2.635	0.01
2.64	-0.004
2.645	-0.001
2.65	-0.019
2.655	0.008
2.66	0.004
2.665	0.041
2.67	-0.011
2.675	-0.017
2.68	-0.018
2.685	0.009
2.69	0.013
2.695	0.004
2.7	0.006
2.705	-0.003
2.71	-0.004
2.715	-0.01
2.72	0.024
2.725	0.027
2.73	-0.014
2.735	-0.001
2.74	0.001
2.745	0.021
2.75	0.025
2.755	-0.019
2.76	-0.018
2.765	-0.015
2.77	0.01
2.775	0.029
2.78	-0.029
2.785	-0.016
2.79	0.021
2.795	-0.167
2.8	0.002
2.805	0.178
2.81	-0.035
2.815	-0.099
2.82	-0.022
2.825	-0.019
2.83	0.002
2.835	0.024
2.84	-0.003
2.845	0.022
2.85	0.014
2.855	-0.017
2.86	0.002
2.865	0
2.87	-0.002
2.875	-0.006
2.88	0.012
2.885	0.006
2.89	0.014
2.895	0.017
2.9	0
2.905	-0.003
2.91	-0.005
2.915	0.019
2.92	0.004
2.925	0
2.93	-0.001
2.935	0.004
2.94	-0.025
2.945	-0.005
2.95	0.042
2.955	0.008
2.96	0.009
2.965	-0.004
2.97	-0.016
2.975	0.01
2.98	0.021
2.985	0.008
2.99	-0.014
2.995	0.003
3	0.032
3.005	-0.009
3.01	-0.007
3.015	0.009
3.02	-0.001
3.025	0.007
3.03	0.029
3.035	0.016
3.04	-0.026
3.045	0.032
3.05	0.015
3.055	-0.008
3.06	-0.02
3.065	0.033
3.07	0.001
3.075	0.009
3.08	-0.002
3.085	0.01
3.09	-0.003
3.095	-0.019
3.1	0.027
3.105	0.043
3.11	0.026
3.115	-0.046
3.12	0.019
3.125	0.023
3.13	0.012
3.135	0.015
3.14	0.01
3.145	-0.029
3.15	0.013
3.155	-0.005
3.16	-0.003
3.165	0.017
3.17	0.017
3.175	-0.023
3.18	0.013
3.185	0.006
3.19	0.02
3.195	0.045
3.2	-0.006
3.205	-0.013
3.21	0.044
3.215	-0.025
3.22	0.004
3.225	-0.002
3.23	0.006
3.235	0.031
3.24	0.015
3.245	0.003
3.25	-0.018
3.255	0.015
3.26	0.028
3.265	0.028
3.27	0.01
3.275	0.012
3.28	0.008
3.285	-0.022
3.29	-0.004
3.295	0.03
3.3	0.008
3.305	-0.004
3.31	-0.009
3.315	0.015
3.32	0.02
3.325	0.014
3.33	-0.009
3.335	0.018
3.34	0.025
3.345	0.01
3.35	-0.036
3.355	-0.03
3.36	0.041
3.365	0.023
3.37	-0.017
3.375	0.016
3.38	-0.021
3.385	-0.004
3.39	0.029
3.395	0.028
3.4	-0.141
3.405	0.1
3.41	0.051
3.415	-0.072
3.42	0.008
3.425	0.025
3.43	-0.027
3.435	-0.031
3.44	0.005
3.445	0.031
3.45	0.012
3.455	-0.009
3.46	0.022
3.465	0.008
3.47	0.008
3.475	0.012
3.48	-0.013
3.485	-0.003
3.49	0.058
3.495	0.038
3.5	-0.024
3.505	-0.02
3.51	-0.002
3.515	0.023
3.52	-0.001
3.525	0.018
3.53	0.024
3.535	-0.008
3.54	0.006
3.545	0.02
3.55	0.022
3.555	-0.006
3.56	-0.026
3.565	0.038
3.57	0.02
3.575	-0.018
3.58	0.005
3.585	-0.042
3.59	-0.009
3.595	0.029
3.6	0.029
3.605	-0.007
3.61	-0.028
3.615	0.021
3.62	0.014
3.625	-0.01
3.63	-0.013
3.635	0.011
3.64	0.044
3.645	-0.035
3.65	-0.016
3.655	0.017
3.66	0.007
3.665	-0.004
3.67	0.01
3.675	0.007
3.68	-0.013
3.685	-0.014
3.69	-0.019
3.695	0.025
3.7	0.01
3.705	-0.013
3.71	-0.016
3.715	0.002
3.72	-0.042
3.725	-0.017
3.73	0.017
3.735	0
3.74	0.003
3.745	-0.015
3.75	0.013
3.755	0.047
3.76	0.014
3.765	0.01
3.77	-0.033
3.775	-0.018
3.78	0.029
3.785	-0.01
3.79	0.021
3.795	0.013
3.8	-0.013
3.805	-0.023
3.81	0.012
3.815	-0.016
3.82	0.001
3.825	0.012
3.83	-0.006
3.835	0.011
3.84	0.003
3.845	0.019
3.85	0.009
3.855	0.013
3.86	0.006
3.865	0.014
3.87	0.008
3.875	-0.011
3.88	-0.036
3.885	-0.025
3.89	0.011
3.895	0.014
3.9	0.028
3.905	-0.015
3.91	0.019
3.915	0.009
3.92	-0.014
3.925	0.044
3.93	0.018
3.935	0.001
3.94	0.006
3.945	0.005
3.95	-0.011
3.955	0.005
3.96	-0.012
3.965	0.025
3.97	-0.003
3.975	-0.007
3.98	0.001
3.985	0.021
3.99	0.016
3.995	0.009
4	0.001
4.005	0.01
4.01	0.032
4.015	-0.033
4.02	-0.001
4.025	0.003
4.03	-0.01
4.035	0.036
4.04	0.024
4.045	-0.02
4.05	-0.007
4.055	-0.006
4.06	0.015
4.065	0.025
4.07	-0.005
4.075	0.041
4.08	0.002
4.085	-0.007
4.09	0.02
4.095	-0.001
4.1	-0.017
4.105	0.056
4.11	-0.004
4.115	-0.01
4.12	-0.006
4.125	0.003
4.13	0.007
4.135	0.027
4.14	-0.014
4.145	0.03
4.15	-0.002
4.155	0.017
4.16	0.006
4.165	0.02
4.17	-0.022
4.175	0.003
4.18	0.02
4.185	0.011
4.19	0.011
4.195	-0.023
4.2	-0.008
4.205	-0.047
4.21	0.035
4.215	0.033
4.22	-0.01
4.225	-0.011
4.23	0.019
4.235	0.006
4.24	-0.023
4.245	0.01
4.25	0.02
4.255	0.004
4.26	-0.001
4.265	-0.022
4.27	0.005
4.275	-0.045
4.28	-0.009
4.285	-0.014
4.29	-0.032
4.295	0.029
4.3	-0.013
4.305	-0.04
4.31	-0.033
4.315	0.014
4.32	-0.014
4.325	-0.046
4.33	0.045
4.335	-0.008
4.34	-0.04
4.345	-0.028
4.35	-0.01
4.355	0.022
4.36	0.02
4.365	-0.035
4.37	-0.045
4.375	-0.017
4.38	-0.016
4.385	0.019
4.39	0
4.395	-0.006
4.4	-0.016
4.405	-0.028
4.41	0.008
4.415	0.005
4.42	-0.032
4.425	-0.004
4.43	0.014
4.435	-0.039
4.44	-0.025
4.445	0.006
4.45	-0.018
4.455	-0.015
4.46	0
4.465	-0.026
4.47	-0.004
4.475	0.021
4.48	0.028
4.485	-0.018
4.49	-0.029
4.495	-0.037
4.5	-0.039
4.505	-0.032
4.51	0.001
4.515	0.009
4.52	0.001
4.525	-0.016
4.53	0.008
4.535	0.031
4.54	-0.006
4.545	-0.056
4.55	-0.048
4.555	-0.017
4.56	-0.01
4.565	0.024
4.57	0.039
4.575	-0.005
4.58	-0.033
4.585	-0.05
4.59	-0.021
4.595	-0.013
4.6	-0.007
4.605	0.041
4.61	-0.025
4.615	-0.038
4.62	0.003
4.625	0.017
4.63	0.003
4.635	0
4.64	-0.045
4.645	-0.008
4.65	0.028
4.655	-0.007
4.66	-0.001
4.665	-0.021
4.67	-0.042
4.675	-0.015
4.68	-0.017
4.685	0.026
4.69	-0.025
4.695	0.016
4.7	0.024
4.705	-0.006
4.71	-0.046
4.715	-0.02
4.72	-0.021
4.725	-0.032
4.73	0.015
4.735	0.03
4.74	0.012
4.745	-0.024
4.75	-0.014
4.755	-0.011
4.76	-0.022
4.765	-0.015
4.77	-0.034
4.775	-0.009
4.78	-0.023
4.785	0.007
4.79	0.011
4.795	-0.025
4.8	-0.002
4.805	-0.013
4.81	0.006
4.815	-0.018
4.82	0.025
4.825	-0.037
4.83	-0.052
4.835	-0.003
4.84	-0.003
4.845	0
4.85	-0.019
4.855	-0.029
4.86	-0.028
4.865	0.015
4.87	-0.023
4.875	0.032
4.88	0
4.885	-0.009
4.89	0.014
4.895	0.002
4.9	0.01
4.905	-0.138
4.91	-0.122
4.915	0.047
4.92	-0.045
4.925	0.085
4.93	0.032
4.935	-0.13
4.94	-0.043
4.945	-0.015
4.95	0.02
4.955	-0.007
4.96	-0.011
4.965	0.001
4.97	0.017
4.975	0.001
4.98	0.008
4.985	0.034
4.99	-0.003
4.995	-0.016
5	0.01
5.005	-0.013
5.01	-0.007
5.015	0.019
5.02	0.011
5.025	0.012
5.03	-0.016
5.035	-0.018
5.04	-0.015
5.045	0.051
5.05	-0.008
5.055	-0.008
5.06	-0.033
5.065	0.015
5.07	0.03
5.075	0.034
5.08	-0.026
5.085	-0.023
5.09	-0.002
5.095	0.017
5.1	0.035
5.105	0.013
5.11	-0.002
5.115	-0.006
5.12	-0.011
5.125	0.021
5.13	0.014
5.135	0.029
5.14	0.003
5.145	-0.022
5.15	0.017
5.155	0.008
5.16	-0.005
5.165	0.012
5.17	-0.012
5.175	0
5.18	0.047
5.185	0.016
5.19	-0.003
5.195	-0.016
5.2	-0.003
5.205	-0.001
5.21	0.019
5.215	0.015
5.22	0.01
5.225	-0.017
5.23	0.012
5.235	0.028
5.24	0.003
5.245	0.01
5.25	0.011
5.255	-0.004
5.26	-0.012
5.265	-0.025
5.27	0.04
5.275	0.027
5.28	-0.018
5.285	-0.004
5.29	-0.004
5.295	0.009
5.3	-0.026
5.305	-0.019
5.31	-0.022
5.315	0.008
5.32	0.016
5.325	-0.001
5.33	-0.018
5.335	0.007
5.34	0.024
5.345	-0.012
5.35	-0.003
5.355	0.009
5.36	-0.04
5.365	-0.047
5.37	0.042
5.375	0.008
5.38	-0.054
5.385	-0.007
5.39	0.003
5.395	0.015
5.4	-0.022
5.405	-0.024
5.41	0.003
5.415	0.003
5.42	-0.012
5.425	-0.005
5.43	-0.012
5.435	-0.015
5.44	-0.005
5.445	-0.028
5.45	0.019
5.455	-0.033
5.46	0.011
5.465	0.009
5.47	-0.017
5.475	-0.043
5.48	-0.026
5.485	0.034
5.49	-0.013
5.495	-0.019
5.5	-0.021
5.505	-0.002
5.51	-0.028
5.515	0.023
5.52	0.014
5.525	-0.022
5.53	-0.022
5.535	-0.002
5.54	0.01
5.545	-0.028
5.55	-0.009
5.555	0.021
5.56	-0.001
5.565	-0.008
5.57	-0.023
5.575	-0.001
5.58	0.03
5.585	0.005
5.59	0.016
5.595	0.001
5.6	0.003
5.605	0.007
5.61	0.006
5.615	-0.024
5.62	-0.016
5.625	0.047
5.63	-0.063
5.635	-0.026
5.64	0.018
5.645	0
5.65	-0.016
5.655	-0.006
5.66	0.004
5.665	-0.012
5.67	0.003
5.675	0.008
5.68	-0.007
5.685	-0.038
5.69	-0.027
5.695	0.007
5.7	-0.002
5.705	0.013
5.71	0.008
5.715	0.001
5.72	0.006
5.725	0
5.73	-0.013
5.735	0.001
5.74	0.006
5.745	0.005
5.75	-0.021
5.755	0.01
5.76	0.035
5.765	0.003
5.77	-0.032
5.775	0.01
5.78	-0.013
5.785	0.01
5.79	0.021
5.795	0.016
5.8	-0.021
5.805	-0.006
5.81	-0.007
5.815	-0.031
5.82	0.007
5.825	0.028
5.83	-0.017
5.835	0.014
5.84	0.002
5.845	-0.024
5.85	-0.017
5.855	0.007
5.86	0.037
5.865	0.014
5.87	-0.008
5.875	-0.037
5.88	-0.009
5.885	-0.016
5.89	-0.005
5.895	0.01
5.9	-0.009
5.905	-0.02
5.91	-0.018
5.915	-0.015
5.92	0.01
5.925	-0.038
5.93	-0.014
5.935	0.006
5.94	-0.012
5.945	-0.04
5.95	-0.029
5.955	-0.026
5.96	0.029
5.965	-0.04
5.97	-0.018
5.975	0.022
5.98	-0.016
5.985	-0.045
5.99	-0.002
5.995	-0.017
6	-0.035
6.005	-0.011
6.01	0.024
6.015	-0.012
6.02	0.024
6.025	0.002
6.03	-0.043
6.035	-0.051
6.04	-0.009
6.045	0.012
6.05	-0.045
6.055	0.022
6.06	0.015
6.065	-0.02
6.07	-0.02
6.075	-0.019
6.08	-0.016
6.085	-0.013
6.09	-0.04
6.095	-0.003
6.1	-0.001
6.105	-0.004
6.11	-0.035
6.115	-0.007
6.12	-0.002
6.125	-0.005
6.13	-0.023
6.135	-0.016
6.14	0.028
6.145	-0.025
6.15	-0.008
6.155	-0.009
6.16	-0.018
6.165	0.023
6.17	0.019
6.175	-0.002
6.18	0.017
6.185	-0.024
6.19	-0.034
6.195	0
6.2	0.014
6.205	0.019
6.21	-0.017
6.215	-0.021
6.22	0.009
6.225	0.013
6.23	0.026
6.235	-0.014
6.24	-0.029
6.245	-0.004
6.25	-0.024
6.255	-0.001
6.26	0.017
6.265	0.008
6.27	-0.006
6.275	-0.022
6.28	-0.03
6.285	0.015
6.29	-0.013
6.295	0.017
6.3	-0.02
6.305	-0.004
6.31	-0.005
6.315	-0.018
6.32	-0.006
6.325	0.004
6.33	-0.016
6.335	-0.007
6.34	-0.008
6.345	0.007
6.35	0.014
6.355	-0.043
6.36	0.023
6.365	0.01
6.37	-0.009
6.375	-0.006
6.38	0.028
6.385	0.002
6.39	-0.01
6.395	0.014
6.4	0.032
6.405	0.008
6.41	-0.031
6.415	-0.003
6.42	0.017
6.425	0.019
6.43	0.021
6.435	0.014
6.44	-0.02
6.445	0.002
6.45	0.034
6.455	0.009
6.46	-0.007
6.465	-0.017
6.47	0.013
6.475	-0.003
6.48	0.01
6.485	-0.001
6.49	0.01
6.495	0.008
6.5	0.014
6.505	0.006
6.51	-0.019
6.515	0.02
6.52	0.026
6.525	-0.023
6.53	-0.008
6.535	0.023
6.54	0.019
6.545	-0.017
6.55	-0.053
6.555	-0.128
6.56	0.195
6.565	-0.013
6.57	-0.083
6.575	-0.003
6.58	-0.018
6.585	-0.02
6.59	0.008
6.595	0.019
6.6	-0.011
6.605	0.025
6.61	-0.003
6.615	-0.058
6.62	-0.001
6.625	0.034
6.63	-0.02
6.635	-0.018
6.64	0.023
6.645	0.003
6.65	-0.013
6.655	0.043
6.66	-0.001
6.665	-0.026
6.67	-0.011
6.675	0.023
6.68	-0.009
6.685	-0.034
6.69	0.031
6.695	-0.014
6.7	-0.019
6.705	0
6.71	0.024
6.715	-0.008
6.72	-0.001
6.725	-0.031
6.73	0.008
6.735	-0.027
6.74	-0.024
6.745	0.001
6.75	-0.015
6.755	-0.012
6.76	0.024
6.765	0.009
6.77	-0.025
6.775	-0.016
6.78	0.012
6.785	-0.009
6.79	-0.016
6.795	0.034
6.8	0.008
6.805	-0.014
6.81	-0.006
6.815	-0.014
6.82	-0.006
6.825	-0.023
6.83	-0.004
6.835	-0.006
6.84	0.005
6.845	0.013
6.85	-0.024
6.855	-0.016
6.86	0.017
6.865	0.013
6.87	-0.04
6.875	-0.01
6.88	0.018
6.885	-0.004
6.89	-0.029
6.895	-0.01
6.9	-0.008
6.905	0.009
6.91	0.019
6.915	-0.005
6.92	-0.036
6.925	-0.008
6.93	0.011
6.935	0.003
6.94	0.011
6.945	0.012
6.95	-0.039
6.955	-0.044
6.96	0.01
6.965	0.009
6.97	-0.006
6.975	-0.018
6.98	0.002
6.985	0.006
6.99	0.005
6.995	-0.008
7	0.003
7.005	-0.011
7.01	0.021
7.015	-0.02
7.02	-0.01
7.025	0.023
7.03	0.009
7.035	-0.015
7.04	0.011
7.045	-0.015
7.05	-0.026
7.055	0
7.06	0.017
7.065	0.014
7.07	-0.012
7.075	-0.025
7.08	0.006
7.085	-0.001
7.09	0.009
7.095	-0.014
7.1	-0.012
7.105	0.012
7.11	-0.001
7.115	-0.004
7.12	0.006
7.125	-0.006
7.13	-0.016
7.135	-0.005
7.14	0.037
7.145	-0.014
7.15	-0.02
7.155	-0.002
7.16	0.031
7.165	0.011
7.17	-0.019
7.175	-0.035
7.18	0.022
7.185	0.006
7.19	0.002
7.195	-0.011
7.2	0.001
7.205	0.007
7.21	0.009
7.215	-0.005
7.22	-0.007
7.225	-0.001
7.23	0.018
7.235	0.008
7.24	0.009
7.245	-0.001
7.25	-0.034
7.255	-0.014
7.26	-0.029
7.265	0.008
7.27	-0.002
7.275	0
7.28	-0.006
7.285	0.015
7.29	0.004
7.295	-0.015
7.3	-0.008
7.305	-0.002
7.31	0.001
7.315	-0.008
7.32	-0.046
7.325	-0.004
7.33	-0.003
7.335	-0.003
7.34	-0.01
7.345	0.042
7.35	-0.029
7.355	-0.029
7.36	-0.019
7.365	-0.007
7.37	0.015
7.375	-0.009
7.38	-0.013
7.385	-0.013
7.39	-0.016
7.395	0.004
7.4	-0.011
7.405	0.002
7.41	-0.003
7.415	-0.008
7.42	-0.008
7.425	0.007
7.43	0.034
7.435	-0.003
7.44	-0.003
7.445	-0.014
7.45	-0.004
7.455	0.016
7.46	-0.004
7.465	0.004
7.47	0.001
7.475	-0.015
7.48	-0.018
7.485	-0.001
7.49	0.031
7.495	-0.001
7.5	-0.019
7.505	0.008
7.51	-0.016
7.515	-0.004
7.52	-0.029
7.525	-0.006
7.53	0.033
7.535	0.003
7.54	-0.005
7.545	-0.007
7.55	0.03
7.555	0.008
7.56	0.004
7.565	0
7.57	-0.012
7.575	0.006
7.58	0.017
7.585	0.025
7.59	0.018
7.595	-0.017
7.6	0.001
7.605	0.014
7.61	-0.001
7.615	0.007
7.62	0.014
7.625	0.003
7.63	0.01
7.635	0
7.64	-0.008
7.645	0.019
7.65	0.003
7.655	0.014
7.66	-0.009
7.665	0.005
7.67	0.002
7.675	-0.027
7.68	0.005
7.685	0.012
7.69	0.012
7.695	0.022
7.7	-0.014
7.705	-0.023
7.71	0.011
7.715	0.017
7.72	-0.017
7.725	0.016
7.73	0.011
7.735	-0.013
7.74	-0.006
7.745	0.005
7.75	0.007
7.755	-0.027
7.76	0.026
7.765	0
7.77	-0.039
7.775	0.023
7.78	0.005
7.785	-0.029
7.79	0.02
7.795	0.024
7.8	-0.026
7.805	-0.017
7.81	-0.005
7.815	-0.007
7.82	0.035
7.825	-0.043
7.83	-0.012
7.835	0.015
7.84	-0.038
7.845	-0.002
7.85	0.032
7.855	-0.011
7.86	-0.021
7.865	-0.038
7.87	-0.017
7.875	0.024
7.88	-0.003
7.885	-0.021
7.89	0.008
7.895	0.004
7.9	-0.025
7.905	-0.016
7.91	-0.002
7.915	-0.008
7.92	0.006
7.925	-0.005
7.93	-0.032
7.935	-0.005
7.94	0.019
7.945	-0.01
7.95	-0.023
7.955	0.014
7.96	0.003
7.965	-0.007
7.97	-0.021
7.975	-0.033
7.98	0.009
7.985	0.006
7.99	-0.02
7.995	-0.028
8	-0.001
8.005	0.01
8.01	-0.015
8.015	-0.015
8.02	0.009
8.025	-0.001
8.03	-0.041
8.035	-0.021
8.04	0.027
8.045	-0.037
8.05	0.013
8.055	-0.004
8.06	0.008
8.065	-0.017
8.07	0.002
8.075	-0.01
8.08	-0.001
8.085	0.003
8.09	-0.014
8.095	-0.018
8.1	0.013
8.105	0.007
8.11	-0.012
8.115	-0.02
8.12	0.008
8.125	0.015
8.13	0.002
8.135	-0.004
8.14	-0.016
8.145	0.007
8.15	-0.015
8.155	-0.002
8.16	0
8.165	-0.002
8.17	-0.013
8.175	0.013
8.18	0.012
8.185	-0.006
8.19	0.002
8.195	0.007
8.2	-0.036
8.205	0.002
8.21	0.021
8.215	-0.044
8.22	-0.033
8.225	0.002
8.23	-0.009
8.235	0.003
8.24	-0.03
8.245	-0.025
8.25	-0.015
8.255	-0.01
8.26	-0.001
8.265	-0.033
8.27	-0.009
